target,control_set,column,is_flag,n_true,raw_mean_difference,partial_r,adjusted_effect,column_sd,effect_per_sd,p_value,q_value,significant
wage_per_return_thousands,size,has_metro_attachment,True,1603.0,8.97995185538769,0.08681927452021435,2.077395877607737,0.4999790888182858,1.0386544980011794,1.0947379759705143e-06,1.0582467101048305e-05,True
wage_per_return_thousands,size,has_namesake,True,1391.0,-1.7539546905401622,-0.02472288651047189,-0.5026516660222144,0.49676997047346116,-0.24970225328829154,0.16591008976609356,0.32075950688111426,False
wage_per_return_thousands,size,founding_year,False,,,0.040754720594897334,0.013753504718310869,30.721965827808326,0.4225347019685471,0.022342944188385415,0.07389191451543103,False
wage_per_return_thousands,size,n_distinct_proper_nouns,False,,,0.09370170330532605,0.12256978823472418,8.14109187540675,0.9978519071680388,1.4264997446875347e-07,2.0684246297969253e-06,True
wage_per_return_thousands,size,sec_has_manufacturing,True,189.0,3.2933655568425806,-0.03474084241916564,-1.4895577317225832,0.23777208534400043,-0.3541752481119578,0.051515522159467496,0.1358136493295052,False
wage_per_return_thousands,size,sec_has_mining,True,82.0,-1.4042438619316329,-0.04514630663651032,-2.850095142547377,0.15942752723773623,-0.4543836209686117,0.011377221641803674,0.05498990460205109,False
wage_per_return_thousands,size,sec_has_oil_gas,True,64.0,-0.1138126101105783,0.01826055343753593,1.3008762643633343,0.1412601134087832,0.18376192863475882,0.3061911738735697,0.4435853032398655,False
wage_per_return_thousands,size,sec_has_agriculture,True,235.0,0.5402618571162066,-0.026404682148379297,-1.0114311588681077,0.2630606272761888,-0.266067715098527,0.13894128282203339,0.3099459386029976,False
wage_per_return_thousands,size,sec_has_tourism,True,119.0,4.092453728755451,0.012680113698238776,0.6711742846568123,0.19089260002888833,0.12812220427066812,0.477387264520926,0.6292832123230387,False
wage_per_return_thousands,size,sec_has_timber,True,77.0,-3.3286827859049453,-0.05770182020499996,-3.754174811490752,0.15461661353839776,-0.5804577959838528,0.0012130203641075436,0.008794397639779692,True
wage_per_return_thousands,size,sec_has_logistics,True,42.0,3.2839639170409143,-0.022473210265845717,-1.975920724403276,0.1148418678435323,-0.22691842670121762,0.20790000151375193,0.3546529437587533,False
wage_per_return_thousands,size,sec_n_industry_mentions,False,,,-0.037512667795280626,-0.4918025892207052,0.7719377989162761,-0.37964100822435665,0.035498879522532514,0.10294675061534428,False
wage_per_return_thousands,size,has_economy_section,True,660.0,5.525511173945759,0.04057788517940438,1.03996813222812,0.4073662514233876,0.42364791962555115,0.022931973470306184,0.07389191451543103,False
wage_per_return_thousands,size_state,content_length,False,,,0.1258236749549383,0.003433638770410054,393.78109741145545,1.3521020431265915,2.1932216835621073e-12,6.360342882330112e-11,True
wage_per_return_thousands,size_state,has_manufacturing,True,39.0,3.6493685603185853,0.006891193597842288,0.5732576915635912,0.11071790996078786,0.06346989347886678,0.701690379906119,0.8397969795513183,False
wage_per_return_thousands,size_state,has_mining,True,40.0,-1.5894194122903684,-0.0030904482163658957,-0.2531649905191144,0.11211032268569374,-0.02838240877981851,0.863612351510746,0.894455649778987,False
wage_per_return_thousands,size_state,has_oil_gas,True,17.0,-2.3658181865746215,-0.0273965336698688,-3.4253400099383895,0.07335735547440661,-0.2512738847297579,0.1277399862774993,0.3367690547315891,False
wage_per_return_thousands,size_state,has_agriculture,True,123.0,1.9533076526142068,0.00807006978387824,0.3854499722363542,0.19394596397357716,0.07475646642896827,0.6537431913680536,0.8397969795513183,False
wage_per_return_thousands,size_state,has_tourism,True,90.0,4.803773542729111,0.004358602683479502,0.24418829227240743,0.1668051196348545,0.040731857305929736,0.8085736343210921,0.8800328859826201,False
wage_per_return_thousands,size_state,has_timber,True,28.0,-5.851787173277145,-0.028016261633098814,-2.7379569910448365,0.09397941997595814,-0.25731160993751334,0.11934205142155047,0.3367690547315891,False
wage_per_return_thousands,size_state,has_logistics,True,11.0,12.88692061935648,-0.0106639280571652,-1.6682094272353185,0.05906523529945863,-0.0985331823484292,0.5533465608400647,0.8397969795513183,False
wage_per_return_thousands,size_state,has_university,True,121.0,7.014623504818843,0.01298571978961049,0.6296190973033164,0.19242639084713486,0.12115533050250821,0.4704056327008654,0.8320906712395141,False
wage_per_return_thousands,size_state,has_military_base,True,21.0,9.068837224061866,-0.03032435496994949,-3.448067683335623,0.08147996164055847,-0.2809484225722359,0.09181226112207029,0.29583950806000425,False
wage_per_return_thousands,size_state,has_protected_land,True,81.0,0.9755868711800346,-0.002315433138730569,-0.13677402869391805,0.1584783065282673,-0.02167571644446077,0.8975954147112886,0.8975954147112886,False
wage_per_return_thousands,size_state,has_tribal_land,True,79.0,-3.0745643583233004,-0.050578902194533426,-3.1217177273290426,0.15656066064568888,-0.4887381897399934,0.004906007339760663,0.028454842570611844,True
wage_per_return_thousands,size_state,has_river,True,489.0,1.2200723649604441,-0.02228273601248627,-0.5732078839377543,0.362518027234063,-0.20779819128012647,0.215456194151409,0.4165486420260574,False
wage_per_return_thousands,size_state,has_interstate,True,58.0,2.5512264991418263,0.012482557225004305,0.8590537404134765,0.1346065830980827,0.1156342886946854,0.4877772900369565,0.8320906712395141,False
wage_per_return_thousands,size_state,has_port,True,18.0,11.647442110145846,0.008171786910186515,1.0053059768209518,0.07547202148439068,0.07587247428101723,0.6496688833314038,0.8397969795513183,False
wage_per_return_thousands,size_state,n_industry_mentions,False,,,-0.006353780038328244,-0.1431093049175139,0.41359328836964304,-0.0591890480171285,0.7239629134063088,0.8397969795513183,False
wage_per_return_thousands,size_state,has_metro_attachment,True,1603.0,8.97995185538769,0.1173014579460654,2.597589795712325,0.4999790888182858,1.2987405791839255,6.04598844447133e-11,8.766683244483428e-10,True
wage_per_return_thousands,size_state,has_namesake,True,1391.0,-1.7539546905401622,0.007456557891164279,0.16320644210628027,0.49676997047346116,0.0810760594262155,0.6785331249766929,0.8397969795513183,False
wage_per_return_thousands,size_state,founding_year,False,,,0.004109001368243442,0.0014469651575539978,30.721965827808326,0.04445361412440321,0.8193409628114049,0.8800328859826201,False
wage_per_return_thousands,size_state,n_distinct_proper_nouns,False,,,0.09070014150383551,0.11568821435726823,8.14109187540675,0.9418283819842708,4.376071409685056e-07,4.230202362695554e-06,True
wage_per_return_thousands,size_state,sec_has_manufacturing,True,189.0,3.2933655568425806,-0.024027838401836733,-0.9716791858062488,0.23777208534400043,-0.23103818629451225,0.18163469881335728,0.37624330468481154,False
wage_per_return_thousands,size_state,sec_has_mining,True,82.0,-1.4042438619316329,-0.04013253126515486,-2.3562827927533694,0.15942752723773623,-0.375656339121497,0.025641651077754447,0.12393464687581317,False
wage_per_return_thousands,size_state,sec_has_oil_gas,True,64.0,-0.1138126101105783,0.025954325627550585,1.7490324866672544,0.1412601134087832,0.24706852742226243,0.1490572746929408,0.34071941150653473,False
wage_per_return_thousands,size_state,sec_has_agriculture,True,235.0,0.5402618571162066,-0.006358575262220094,-0.24689134250012765,0.2630606272761888,-0.06494739142714395,0.7237631105966992,0.8397969795513183,False
wage_per_return_thousands,size_state,sec_has_tourism,True,119.0,4.092453728755451,0.00683110347886256,0.3511559127478345,0.19089260002888833,0.06703306519995157,0.7041684860154565,0.8397969795513183,False
wage_per_return_thousands,size_state,sec_has_timber,True,77.0,-3.3286827859049453,-0.03804838692201661,-2.624889070309914,0.15461661353839776,-0.40585145896527214,0.0343771531360751,0.14241963442088257,False
wage_per_return_thousands,size_state,sec_has_logistics,True,42.0,3.2839639170409143,-0.03417432219853754,-2.7367828932905542,0.1148418678435323,-0.3142972593477138,0.05742320041669452,0.20815910151051764,False
wage_per_return_thousands,size_state,sec_n_industry_mentions,False,,,-0.025721701329871487,-0.3479030270400579,0.7719377989162761,-0.26855949692961195,0.15273628791672247,0.34071941150653473,False
wage_per_return_thousands,size_state,has_economy_section,True,660.0,5.525511173945759,0.06404770234160215,1.691386894322608,0.4073662514233876,0.6890139388468463,0.000365747620374202,0.002651670247712965,True
wage_growth_log,size,content_length,False,,,-0.01154716684872619,-1.4163734561859724e-06,394.17640528027835,-0.0005583009974937904,0.5184179988338244,0.673422538873308,False
wage_growth_log,size,has_manufacturing,True,39.0,-0.001062820940287229,-0.010493120136745367,-0.0042542373198207134,0.11090978234536045,-0.0004718365351868249,0.5573152045848067,0.673422538873308,False
wage_growth_log,size,has_mining,True,40.0,-0.00841380511871892,-0.019507363205131748,-0.007795817013360008,0.11230454374203726,-0.0008755056727818072,0.27525762227851597,0.46955712035746844,False
wage_growth_log,size,has_oil_gas,True,17.0,-0.03902949570022371,-0.06596668163688033,-0.040285567093393024,0.07348540223181725,-0.002960401101994847,0.00022149555489975553,0.0025463843257519294,True
wage_growth_log,size,has_agriculture,True,123.0,-0.009401189667849169,-0.04705018303017874,-0.010881105349865501,0.19427245980677657,-0.0021138991017350473,0.008471036408278546,0.04913201116801556,True
wage_growth_log,size,has_tourism,True,90.0,0.020293142613227205,0.06517709999668116,0.017570027207159417,0.16708922669795528,0.0029357622591063017,0.0002634190681812341,0.0025463843257519294,True
wage_growth_log,size,has_timber,True,28.0,-0.01201790379822315,-0.028262898278459587,-0.013487923704162911,0.09414287597666007,-0.0012697919284636624,0.11390280497834666,0.2927569840876936,False
wage_growth_log,size,has_logistics,True,11.0,-0.007340471414893496,-0.01736796875666032,-0.013211626362119169,0.059168535005003915,-0.0007817125768800805,0.33136878237622364,0.5338719271616936,False
wage_growth_log,size,has_university,True,120.0,-0.0035669179947299956,-0.030137199858036628,-0.007128205714348836,0.19198429189124971,-0.001368503526524421,0.0918386936024078,0.28374761100978785,False
wage_growth_log,size,has_military_base,True,21.0,-0.005835152743043193,-0.02256443376285536,-0.012475447973582316,0.0816220019261635,-0.0010182710385294885,0.20692887724875927,0.37505859001337616,False
wage_growth_log,size,has_protected_land,True,81.0,0.010788566972314673,0.03371962442356218,0.009535120612137864,0.1587490747577441,0.0015136915748803804,0.05925796877139743,0.24549729919578936,False
wage_growth_log,size,has_tribal_land,True,79.0,0.004906519009609617,0.011131620525308495,0.0031904914953052588,0.15682833701771787,0.0005003594754778958,0.5335837895833281,0.673422538873308,False
wage_growth_log,size,has_river,True,485.0,-0.0019157175042726626,-0.02959431967852909,-0.0036881330778539643,0.3618223828649117,-0.0013344490985520222,0.09784400379647856,0.28374761100978785,False
wage_growth_log,size,has_interstate,True,58.0,-0.004314238115729008,-0.015913121738488724,-0.005299638497489169,0.13483837744231517,-0.0007145946560322687,0.37347519749153163,0.5700410909081273,False
wage_growth_log,size,has_port,True,18.0,0.023381427193871818,0.026982509719312646,0.016098849337261655,0.07560371671762982,0.0012171328447741327,0.13123588941862124,0.2927569840876936,False
wage_growth_log,size,n_industry_mentions,False,,,-0.024608086964838436,-0.002674304900569546,0.41426701741288985,-0.0011078763148116208,0.1687001650225258,0.3261536523768832,False
wage_growth_log,size,has_metro_attachment,True,1601.0,0.004935810121670825,-0.0001640776624768021,-1.7739563112138222e-05,0.49995492486618726,-8.868981942888051e-06,0.9926788030135558,0.9926788030135557,False
wage_growth_log,size,has_namesake,True,1390.0,-0.003062559212221011,-0.02503998891540982,-0.0022699156209553457,0.4969115197284185,-0.0011279472208641976,0.161346489493326,0.3261536523768832,False
wage_growth_log,size,founding_year,False,,,-0.027386695973115553,-4.1215310572785355e-05,30.775878550804627,-0.001268437392621736,0.12555638730381952,0.2927569840876936,False
wage_growth_log,size,n_distinct_proper_nouns,False,,,-0.0006768963568166325,-3.956274895080284e-06,8.148926107793308,-3.223939178212696e-05,0.9698034562721473,0.9926788030135557,False
wage_growth_log,size,sec_has_manufacturing,True,189.0,0.006164686608447129,0.00893035683240858,0.001706883463197882,0.2381626328025293,0.0004065158594823067,0.6174752679957468,0.7162713108750662,False
wage_growth_log,size,sec_has_mining,True,82.0,0.00045746652233139007,-0.0074679251456790195,-0.0021018574782877835,0.15969982320828136,-0.00033566626769156307,0.67620852779238,0.7542325886915009,False
wage_growth_log,size,sec_has_oil_gas,True,64.0,-0.0399389750089154,-0.11717608719067778,-0.03722377551494942,0.14150287185706711,-0.00526727113672812,4.8449238619695666e-11,1.4050279199711743e-09,True
wage_growth_log,size,sec_has_agriculture,True,235.0,-0.003841243685775708,-0.03212709707642023,-0.005482486369269049,0.263484922365599,-0.0014445524953773101,0.07231316547059786,0.2621352248309173,False
wage_growth_log,size,sec_has_tourism,True,119.0,0.014867307410909886,0.050720584310764566,0.01195821636639577,0.1912144180306799,0.002286583383185319,0.004535060031107457,0.032879185225529066,True
wage_growth_log,size,sec_has_timber,True,77.0,0.014655835023336644,0.04129090217233174,0.011999466026878226,0.1548811481242763,0.0018584910751211477,0.020880409875322668,0.10092198106405957,False
wage_growth_log,size,sec_has_logistics,True,42.0,0.0006284275088851154,-0.01050053172355638,-0.004112035952792194,0.11504068907767839,-0.0004730514495214018,0.5570368149324548,0.673422538873308,False
wage_growth_log,size,sec_n_industry_mentions,False,,,-0.012071080223651673,-0.0007055222121284938,0.7731419442669633,-0.0005454688148085526,0.49961962840535723,0.673422538873308,False
wage_growth_log,size,has_economy_section,True,660.0,0.003179444117433844,-0.0026124092293777516,-0.0002986175701354109,0.40789068784682675,-0.00012180332608568077,0.8838449967606756,0.9493149965207257,False
wage_growth_log,size_state,content_length,False,,,-0.008848741603756883,-1.0672725023899635e-06,394.17640528027835,-0.0004206936384465631,0.6234439551960151,0.8786618453391013,False
wage_growth_log,size_state,has_manufacturing,True,39.0,-0.001062820940287229,-0.004055543802381812,-0.0014854400144623222,0.11090978234536045,-0.00016474982869110522,0.8219639799984171,0.8855286570590221,False
wage_growth_log,size_state,has_mining,True,40.0,-0.00841380511871892,-0.016127441199399597,-0.0058175094246396665,0.11230454374203726,-0.0006533327416491595,0.3708529023186808,0.631591892942974,False
wage_growth_log,size_state,has_oil_gas,True,17.0,-0.03902949570022371,-0.042565391081147,-0.023433538363318095,0.07348540223181725,-0.0017220229923431507,0.018138488832591084,0.0876693626908569,False
wage_growth_log,size_state,has_agriculture,True,123.0,-0.009401189667849169,-0.05476562663982572,-0.011517344760157214,0.19427245980677657,-0.002237502896998431,0.0023586358181631067,0.03420021936336505,True
wage_growth_log,size_state,has_tourism,True,90.0,0.020293142613227205,0.05044975245974875,0.012445308815713966,0.16708922669795528,0.0020794770260348923,0.005095250929495592,0.038345258195046354,True
wage_growth_log,size_state,has_timber,True,28.0,-0.01201790379822315,-0.03457751131148077,-0.014883032642607003,0.09414287597666007,-0.0014011314962295346,0.054974146517677375,0.17713891655696043,False
wage_growth_log,size_state,has_logistics,True,11.0,-0.007340471414893496,-0.02243464155884914,-0.015454676774643022,0.059168535005003915,-0.0009144305837314867,0.21315912206909512,0.4121076360002506,False
wage_growth_log,size_state,has_university,True,120.0,-0.0035669179947299956,-0.039979307347399407,-0.008570573033911262,0.19198429189124971,-0.0016454153950176934,0.026479354699147493,0.10970018375361104,False
wage_growth_log,size_state,has_military_base,True,21.0,-0.005835152743043193,-0.03885429462783908,-0.019460026310850812,0.0816220019261635,-0.0015883663050274574,0.031035672554704803,0.11250431301080491,False
wage_growth_log,size_state,has_protected_land,True,81.0,0.010788566972314673,0.018888254665601963,0.004913164327548009,0.1587490747577441,0.0007799602911310004,0.29459539065116624,0.5339541455552388,False
wage_growth_log,size_state,has_tribal_land,True,79.0,0.004906519009609617,0.024376310709385587,0.0066411239630869475,0.15682833701771787,0.001041516427059442,0.17615089179642077,0.38788644225470653,False
wage_growth_log,size_state,has_river,True,485.0,-0.0019157175042726626,-0.014728106013913531,-0.0016747870815995618,0.3618223828649117,-0.0006059754526557248,0.4138015850316037,0.631591892942974,False
wage_growth_log,size_state,has_interstate,True,58.0,-0.004314238115729008,-0.005439124891584349,-0.0016482363614302026,0.13483837744231517,-0.00022224551661667385,0.7628137543840199,0.8855286570590221,False
wage_growth_log,size_state,has_port,True,18.0,0.023381427193871818,0.03275267274929659,0.01774192948706415,0.07560371671762982,0.0013413558109641613,0.06910318342563944,0.20039923193435438,False
wage_growth_log,size_state,n_industry_mentions,False,,,-0.029941708831718275,-0.002969511760933962,0.41426701741288985,-0.0012301707803746107,0.09657991022518318,0.2546197633209375,False
wage_growth_log,size_state,has_metro_attachment,True,1601.0,0.004935810121670825,-0.004515162113180007,-0.0004469567274253165,0.49995492486618726,-0.00022345821707836107,0.8021840176948997,0.8855286570590221,False
wage_growth_log,size_state,has_namesake,True,1390.0,-0.003062559212221011,0.0039977907997760425,0.0003855942952931062,0.4969115197284185,0.00019160624727270598,0.8244577151928826,0.8855286570590221,False
wage_growth_log,size_state,founding_year,False,,,-0.050232709089712294,-7.78990612018327e-05,30.775878550804627,-0.0023974120467693,0.005289001130351221,0.038345258195046354,True
wage_growth_log,size_state,n_distinct_proper_nouns,False,,,0.014997848554287535,8.441543856337783e-05,8.148926107793308,0.0006878951712099316,0.4053011906643495,0.631591892942974,False
wage_growth_log,size_state,sec_has_manufacturing,True,189.0,0.006164686608447129,0.0022413134759491347,0.0003991648216887181,0.2381626328025293,9.506614485553726e-05,0.901032052826677,0.9283754424992795,False
wage_growth_log,size_state,sec_has_mining,True,82.0,0.00045746652233139007,0.0016200803726847495,0.0004192014655598788,0.15969982320828136,6.694639993856509e-05,0.9283754424992795,0.9283754424992795,False
wage_growth_log,size_state,sec_has_oil_gas,True,64.0,-0.0399389750089154,-0.06741990368173356,-0.020029097049279417,0.14150287185706711,-0.0028341747531769462,0.00018039158601532347,0.00523135599444438,True
wage_growth_log,size_state,sec_has_agriculture,True,235.0,-0.003841243685775708,-0.023764505497353584,-0.004062771932531264,0.263484922365599,-0.0010704791472321347,0.1872555238470997,0.38788644225470653,False
wage_growth_log,size_state,sec_has_tourism,True,119.0,0.014867307410909886,0.04550349125580736,0.010303008682355027,0.1912144180306799,0.0019700838091615586,0.011535808997646727,0.06690769218635102,False
wage_growth_log,size_state,sec_has_timber,True,77.0,0.014655835023336644,0.023773554986571074,0.007230781471407919,0.1548811481242763,0.0011199117361274024,0.18708759022366278,0.38788644225470653,False
wage_growth_log,size_state,sec_has_logistics,True,42.0,0.0006284275088851154,-0.004750926072050354,-0.0016756396227933987,0.11504068907767839,-0.00019276673685201368,0.792085866933089,0.8855286570590221,False
wage_growth_log,size_state,sec_n_industry_mentions,False,,,-0.00485165864076347,-0.0002890225274123881,0.7731419442669633,-0.00022345543878056544,0.7877818288546083,0.8855286570590221,False
wage_growth_log,size_state,has_economy_section,True,660.0,0.003179444117433844,0.008523294380921725,0.000992137320524887,0.40789068784682675,0.00040468357410740374,0.6362723707627975,0.8786618453391013,False
